angry,"When I was accused by my brother of having stolen a 5 kwatcha á
note from my mother's bag.  I was beaten up for this, the money á
was found later."
sad,"When I received a message that my brother was seriously ill and á
was in hospital."
happy,When I got first division in the exams before leaving school.
angry,"When I was in form 3, my aunts lied to my daddy telling him that á
I had told them that I was pregnant.  My daddy  told my mother á
and she asked me if it was true.  I was very angry with my aunts."
sad,When I received a letter telling me that my mother was very ill.
happy,When I had my four children.
angry,When I got a low grade in an administration course.
sad,When I got divorced from my husband after ten years of marriage.
happy,"This happened when I went to check my first year results, I had  á
thought that I would fail and I found that I had a clear pass in á
all my courses."
angry,When a friend of mine was trying to make a fool out of me.
sad,"I experienced this emotion when my friend committed suicide after á
we had spent the afternoon playing and discussing life and it's á
problems."
happy,When I was told that I had passed the exams.
angry,When my sister broke my china tea set.
sad,I felt very sad when my son died after a short illness.
happy,When I learnt that I was selected for form I.
angry,"When I heard that my girlfriend was talking behind my back and á
looking down on me."
sad,"When a friend, who has been with me at school, failed to make it á
to UNZA."
happy,When I passed the grade 7 exam.
angry,"When a cousin of mine took my bottle of T.B tablets, put water in á
it and threw it in the dust-bin."
sad,"This happened when one of my uncles died just whan I was á
planning to go and visit him during the next holidays."
happy,The time I qualified to enter secondary school.
angry,"When I was mistakenly accused of being a thief when I accidently á
gave a fake coin at a counter.  I realized this before I handed á
over the coin, but the man called me a thief and called a á
witness."
sad,"The day I woke up to find that a kitten I had wanted to keep had á
been eaten by the neighbour's dogs.  It had been locked out by my á
wife who claimed that it had dirtied the sheets."
happy,"I felt joy when I came to know Christ.  That is when I became a á
Christian."
angry,"When my brother did not send me the transport money to resume      á
my studies in time at UNZA."
sad,When I heard that my nephew had passed away.
happy,"When my uncle gave me my first year's results.  I opened the á
envelope and my eyes ran into two ""B+"" - in EC110 and M160, this á
meant that I had qualified for a major in economics."
angry,"I peeped into Maurine's bedroom and saw two people - Maurine anbd á
my step-dad.  I thought, "" Why did she break her promises ? Why á
had she invited me ? Why do old men go for young girls ? """
sad,"When I missed the chance of becoming a graduate in mining á
engineering, after having prayed one week in the church I was á
not even selected."
happy,"This was when the girl I was in love with accepted my proposal á
and everything went smoothly, just as I had wanted it to.  It was á
contrary to my previous feelings of uncertainty about her á
response."
